time_s,phase,physics_time_s,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,command_offset_x_mm,command_offset_y_mm,command_roll_deg,command_pitch_deg,command_tilt_deg,ramp_progress_depth_mm,tilt_triggered,tilt_trigger_time_s,tilt_trigger_depth_mm,tilt_trigger_step,tilt_ramp_fraction,tilt_ramp_completed,tilt_ramp_complete_time_s,reference_step,recovery_time_s
10.999999999999469,stop,11.000000573694706,20.0,20.047710835933685,-0.09059906005859375,0.006112140908953734,0.557077972858563,0.010993978321494069,0.0,0.0,0.0,0.0,0.0,71,0.00011702933988999575,0.00011225767957512289,0.00011702934716595337,9.994594438467175e-05,0.0,-20.08653354360432,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013982399832457304,0.004861652851104736,1.0766541890916415e-05,0.9999881386756897,-0.0013220920227468014,0.00016382537432946265,0.0038184700533747673,0.01420615240931511,0.09685191512107849,0.09179271757602692,-0.48015159368515015,0.562812089920044,0.487878680229187,-2.0059754848480225,-0.41046619415283203,2.4623851776123047,1.0558394193649292,0.00024995868443511426,-0.0005815090262331069,-0.000282725173747167,0.0006156163872219622,3.544855280779302e-05,0.0017934615025296807,0.0005920622497797012,0.6002177000045776,2.741003299888689e-07,0.08733769506216049,8.025524039112497e-06,0.9999881386756897,0.00013945988030172884,-0.004871557932347059,7.272115908563137e-06,-6.399856829375494e-06,0.03238687291741371,-9.904738362820353e-06,3.5104696394228085e-07,1.0,-2.744185849223868e-06,1.6086665709735826e-05,-8.58895800774917e-05,7.784641638863832e-05,0.00011210026423214003,-2.0922741441609105e-06,-5.562322257901542e-06,1.5303479813155718e-05,8.58927087392658e-05,-7.800072489771992e-05,9.974155545933172e-05,4.443447323865257e-06,4.590157459460897e-06,0.00024306774139404297,5.723095455323346e-07,0.024998817592859268,0.004024859517812729,0.00403909757733345,5.095867891213857e-06,7.226801244542003e-06,0.0,0.0,0.0,0.5,0.5,20.114076882600784,True,6.25,6.026206165552141,750,1.0,True,7.25,1320,0.0
11.008333333332802,stop,11.008333907462656,20.047710835933685,20.0491264462471,-0.09584426879882812,0.005646613317367155,0.5584812052529896,0.00597708913119277,0.03956468118525214,0.0,0.0,0.0,0.0,73,0.03651593625545502,0.019109034910798073,0.036515939980745316,0.014656147919595242,0.0,-20.088046941948402,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014276077854447067,0.004872537683695555,1.1881142199854366e-05,0.9999881386756897,-0.0018725402187556028,0.00011525322042871267,0.003648178419098258,0.013959016650915146,0.09885308891534805,0.09236400574445724,-0.48015159368515015,0.5628120303153992,0.4878787696361542,-2.0059754848480225,-0.41046038269996643,2.4623851776123047,1.0558394193649292,0.0001264261081814766,-0.0005659725866280496,-1.838527350628283e-05,0.0007317809504456818,0.0006395600503310561,-0.001032926607877016,-0.0008307029493153095,0.6002174615859985,6.603517022085725e-07,0.0873376876115799,6.308116098807659e-06,0.9999880790710449,0.00013712597137782723,-0.004872066434472799,2.3119209799915552e-06,-5.437517302198103e-06,0.03238832578063011,4.713369037290249e-07,5.607612365565728e-06,0.9999999403953552,-5.600486929324688e-06,-0.033156655728816986,0.0035033917520195246,0.014892147853970528,-0.0016315322136506438,-0.017944026738405228,-0.006364370696246624,-0.03329923003911972,-0.003512691706418991,-0.014568325132131577,-0.0010668955510482192,0.013153988867998123,0.006374715827405453,0.00024360418319702148,6.288305485213641e-07,0.024998817592859268,0.004024859517812729,0.00403909757733345,5.093645086162724e-06,7.22860568203032e-06,,,,,0.557077972858563,,,,,,,,,1320,0.008333333333333333
11.016666666666135,stop,11.016667241230607,20.047710835933685,20.049498975276947,-0.09739398956298828,0.006413853498088429,0.5595313202001695,0.004838905169890495,0.0,0.0,0.0,0.0,0.0,74,0.005715003237128258,0.00282966042868793,0.005715005565434694,0.002509304089471698,0.0,-20.0884926510528,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014397934137377888,0.0048817903734743595,9.703732757770922e-06,0.9999880790710449,-0.0006826128228567541,0.00014697725418955088,0.0035521863028407097,0.013133673928678036,0.026641644537448883,0.03902137652039528,-0.48015159368515015,0.5628120303153992,0.48787885904312134,-2.0059754848480225,-0.41045457124710083,2.4623851776123047,1.0558394193649292,0.00010783346078824252,-0.0005523020518012345,1.7839576685219072e-05,0.0006500331219285727,0.0008931548800319433,-0.0012032639933750033,-0.0006628388073295355,0.600217342376709,9.68178369475936e-07,0.08733778446912766,4.619777428160887e-06,0.9999880790710449,0.0001349578524241224,-0.004872569348663092,9.187206160277128e-07,-5.78727758693276e-06,0.03238881006836891,9.221802429237869e-06,8.99638507689815e-06,1.0,-5.1266774789837655e-06,-0.0028316231910139322,-0.002207511104643345,0.004446354694664478,0.001024181256070733,-0.0016211546026170254,0.002080838195979595,-0.0028754142113029957,0.0022067008540034294,-0.0044185686856508255,0.0006846714532002807,0.0012122637126594782,-0.002087641740217805,0.0002440810203552246,5.203246473683976e-07,0.02499881014227867,0.004024859517812729,0.00403909757733345,5.0949474825756624e-06,7.2229013312608e-06,,,,,0.557077972858563,,,,,,,,,1320,0.016666666666666666
11.024999999999467,stop,11.025000574998558,20.047710835933685,20.049629360437393,-0.09781122207641602,0.006989321718720021,0.5595313202001695,0.004485604677029187,0.055952909680744456,0.0,0.0,0.0,0.0,73,0.0031822773162275553,0.0009185852250084281,0.0031822766177356243,0.0008639508741907775,0.0,-20.088623036213246,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014607982302550226,0.0048825410194695,7.667204044992104e-06,0.9999879598617554,-0.0003025527694262564,0.00016499817138537765,0.0035076176282018423,0.013568798080086708,0.0038251918740570545,0.022410275414586067,-0.48015159368515015,0.5628120303153992,0.4878789484500885,-2.0059754848480225,-0.4104486107826233,2.4623851776123047,1.0558394193649292,0.00011886598804267123,-0.0005395991029217839,-1.2337204680079594e-07,0.0005736234015785158,0.0009533067350275815,-0.0011042554397135973,-0.0008148392080329359,0.6002172231674194,1.6343731203960488e-06,0.08733779937028885,2.6341606371715898e-06,0.9999880790710449,0.0001327833451796323,-0.004873012192547321,6.507616490125656e-07,-5.567324024013942e-06,0.03238895535469055,9.53026392380707e-06,1.3271779607748613e-05,0.9999998807907104,-5.096222594147548e-06,-0.0010191417532041669,-0.0009864867897704244,0.002848698291927576,0.000538911554031074,4.8304194933734834e-05,-0.0007423206116072834,-0.0010471184505149722,0.0009861972648650408,-0.002838633954524994,0.00040368724148720503,-0.00019542098743841052,0.0007384161581285298,0.000244140625,4.1901739677996375e-07,0.024998806416988373,0.0040248604491353035,0.004039098508656025,5.097837856737897e-06,7.2287803050130606e-06,,,,,0.557077972858563,,,,,,,,,1320,0.025
11.0333333333328,stop,11.033333908766508,20.047710835933685,20.049811899662018,-0.09799003601074219,0.0078337698141695,0.5595313202001695,0.004383063242130447,0.03956468118525214,0.0,0.0,0.0,0.0,72,0.0027856312226504087,0.00027417982346378267,0.002785630989819765,0.00035624695010483265,0.0,-20.08880557543787,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001414686266798526,0.004882237408310175,5.567706011788687e-06,0.9999880790710449,-0.00022108216944616288,0.0001708745548967272,0.0034788858611136675,0.01358242891728878,-0.001552766771055758,0.01861516200006008,-0.48015159368515015,0.5628120303153992,0.48787903785705566,-2.0059754848480225,-0.41044268012046814,2.4623851776123047,1.0558394193649292,0.0001385719224344939,-0.0005279532633721828,-3.289043525001034e-05,0.0005110128549858928,0.0009388293256051838,-0.0010031607234850526,-0.000772802100982517,0.6002172231674194,2.1217922494543018e-06,0.08733779191970825,7.567010698039667e-07,0.9999880790710449,0.00013042034697718918,-0.004873470403254032,5.033798515796661e-07,-5.802035957458429e-06,0.03238913044333458,8.767315193836112e-06,1.1025113963114563e-05,0.9999999403953552,-4.86361341245356e-06,-0.001161328051239252,-0.00045089496416039765,0.00249153608456254,0.0001934558094944805,0.00013275915989652276,0.0001418605970684439,-0.0011856750352308154,0.00045058500836603343,-0.0024800982791930437,0.00012702346430160105,-0.0003004929458256811,-0.00014311159611679614,0.0002440810203552246,3.129161996184848e-07,0.02499881014227867,0.004024860914796591,0.004039098974317312,5.0999497034354135e-06,7.230875780805945e-06,,,,,0.557077972858563,,,,,,,,,1320,0.03333333333333333
11.041666666666133,stop,11.041667242534459,20.047710835933685,20.05002424120903,-0.09816884994506836,0.008451725079794414,0.5595313202001695,0.004337502559792483,0.0,0.0,0.0,0.0,0.0,85,0.002608282957226038,0.00019350364163983613,0.0026082824915647507,0.0003021483717020601,0.0,-20.089017916984883,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001376499276375398,0.004883424378931522,3.7540814901149133e-06,0.9999880790710449,-0.00016896618762984872,0.00017211982049047947,0.0034529510885477066,0.013337227515876293,-0.00522519089281559,0.01589956320822239,-0.48015156388282776,0.5628120303153992,0.4878791272640228,-2.0059754848480225,-0.41043686866760254,2.4623851776123047,1.0558394193649292,0.00015950006491038948,-0.0005173278623260558,-6.78036522003822e-05,0.00045612017856910825,0.0009044177713803947,-0.0009199391934089363,-0.0007656187517568469,0.6002171039581299,2.45809997068136e-06,0.08733776956796646,-9.073012279259274e-07,0.9999880790710449,0.00012805199366994202,-0.004873995203524828,4.796602297574282e-07,-5.975159183435608e-06,0.032389312982559204,9.429822057427373e-06,9.57510474108858e-06,1.0,-4.70686427433975e-06,-0.0011475678766146302,-0.00015235412865877151,0.0023373097646981478,6.961694452911615e-05,8.73092285473831e-05,-0.0001580324023962021,-0.0011703361524268985,0.00015206148964352906,-0.0023260111920535564,4.922474909108132e-05,-0.00025307631585747004,0.0001575529749970883,0.000244140625,2.213118932559155e-07,0.024998806416988373,0.004024859983474016,0.00403909757733345,5.100311682326719e-06,7.235270459204912e-06,,,,,0.557077972858563,,,,,,,,,1320,0.041666666666666664
11.049999999999466,stop,11.05000057630241,20.047710835933685,20.050236582756042,-0.09840726852416992,0.00888982685864903,0.5595313202001695,0.0040865802475309465,0.03956468118525214,0.0,0.0,0.0,0.0,81,0.0024178128223866224,0.00012235988106112927,0.002417811658233404,0.0002622070605866611,0.0,-20.089230258531895,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013807599316351116,0.004883650224655867,2.280618673466961e-06,0.9999880790710449,-0.00016682068235240877,0.00017223403847310692,0.0034307020250707865,0.01351797953248024,-0.005941484123468399,0.015498644672334194,-0.48015153408050537,0.5628120303153992,0.48787921667099,-2.0059754848480225,-0.41043105721473694,2.4623851776123047,1.0558394193649292,0.0001804125786293298,-0.0005069089238531888,-0.00010250212653772905,0.00040672640898264945,0.0008661679457873106,-0.0008401994127780199,-0.0007417709566652775,0.6002169847488403,2.848898020602064e-06,0.08733782172203064,-2.5832528081082273e-06,0.9999880194664001,0.00012592128769028932,-0.004874424543231726,3.908353392034769e-07,-5.913251243327977e-06,0.03238958492875099,9.22583512874553e-06,1.2130930372222792e-05,0.9999999403953552,-4.922194420942105e-06,-0.0010928179835900664,-9.051045344676822e-05,0.002154849236831069,4.264364906703122e-05,9.43877239478752e-05,-6.514919368783012e-05,-0.0011137959081679583,9.024364408105612e-05,-0.0021440915297716856,3.027837556146551e-05,-0.00025225046556442976,6.484957702923566e-05,0.0002442002296447754,1.4774559531360865e-07,0.02499881014227867,0.004024859517812729,0.004039097111672163,5.102972863824107e-06,7.230904884636402e-06,,,,,0.557077972858563,,,,,,,,,1320,0.05
11.058333333332799,stop,11.05833391007036,20.047710835933685,20.050344616174698,-0.0985860824584961,0.009373085958941374,0.5598809208410898,0.0039842725527705625,0.06852804166478502,0.0,0.0,0.0,0.0,74,0.0022628935985267162,0.00011663450277410448,0.0022628929000347853,0.00023974524810910225,0.0,-20.089362654805285,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013524442329071462,0.004884482827037573,7.901094818407728e-07,0.9999880194664001,-0.00016532884910702705,0.00017140881391242146,0.0034098837058991194,0.01353119034320116,-0.006597293075174093,0.01497105322778225,-0.480151504278183,0.5628120303153992,0.48787930607795715,-2.0059754848480225,-0.41042524576187134,2.4623851776123047,1.0558394193649292,0.0002008336887229234,-0.0004968771245330572,-0.00013624760322272778,0.0003620159113779664,0.0008280659676529467,-0.0007688404875807464,-0.0007216825033538043,0.6002168655395508,3.2600999020360177e-06,0.08733781427145004,-4.464331141207367e-06,0.9999880194664001,0.00012355945364106447,-0.004874920006841421,3.6429264582693577e-07,-5.862719717697473e-06,0.03238968551158905,9.563247658661567e-06,1.1659039046207909e-05,0.9999998211860657,-5.310307642503176e-06,-0.0010160797974094748,-2.7588341254158877e-05,0.002021758584305644,2.6859905119636096e-05,7.673599611734971e-05,-8.362858352484182e-05,-0.0010357499122619629,2.735279849730432e-05,-0.0020117550157010555,2.3755761503707618e-05,-0.00022351514780893922,8.33932135719806e-05,0.0002442002296447754,7.253493095049635e-08,0.024998806416988373,0.004024859517812729,0.00403909757733345,5.101379429106601e-06,7.232301868498325e-06,,,,,0.557077972858563,,,,,,,,,1320,0.058333333333333334
11.066666666666132,stop,11.06666724383831,20.047710835933685,20.05051225423813,-0.09882450103759766,0.009896234587358776,0.5598809208410898,0.0036453579923545476,0.0,0.0,0.0,0.0,0.0,78,0.002084995387122035,0.0001192027484648861,0.0020849951542913914,0.00022481555060949177,0.0,-20.089530292868716,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013091726577840745,0.004885135218501091,-1.0073575822389103e-06,0.9999880790710449,-0.00014138047117739916,0.00017046925495378673,0.0033895552624017,0.013469716534018517,-0.008467459119856358,0.013674694113433361,-0.4801514744758606,0.5628120303153992,0.4878793954849243,-2.0059754848480225,-0.41041943430900574,2.4623851776123047,1.0558394193649292,0.0002205309720011428,-0.0004872649151366204,-0.0001688656775513664,0.0003211666189599782,0.0007908391417004168,-0.0007028217078186572,-0.0007033199653960764,0.6002168655395508,3.854195256280946e-06,0.08733783662319183,-6.213359938556096e-06,0.9999880790710449,0.00012147236702730879,-0.004875308834016323,1.528533175587654e-07,-5.677871286025038e-06,0.03238987550139427,9.826871064433362e-06,9.419126399734523e-06,1.0,-5.250763479125453e-06,-0.0008776879403740168,1.5222949514281936e-05,0.001891199965029955,2.1015237507526763e-05,7.949917926453054e-05,-8.629910735180601e-05,-0.0008960826671682298,-1.5414982044603676e-05,-0.0018825521692633629,2.4115504857036285e-05,-0.000206286262255162,8.606075425632298e-05,0.0002442598342895508,-1.838998286984861e-08,0.024998802691698074,0.004024859983474016,0.004039098042994738,5.09638266521506e-06,7.229304173961282e-06,,,,,0.557077972858563,,,,,,,,,1320,0.06666666666666667
11.074999999999465,stop,11.07500057760626,20.047710835933685,20.05063146352768,-0.09888410568237305,0.01054377389664296,0.5598809208410898,0.003673736728160293,0.03956468118525214,0.0,0.0,0.0,0.0,84,0.0019468789687380195,0.00010374793055234477,0.001946878619492054,0.00020162253349553794,0.0,-20.089649502158267,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013059642515145242,0.0048846472054719925,-1.9948126919189235e-06,0.9999880194664001,-0.00011174131213920191,0.00016877707093954086,0.003370296908542514,0.01314295269548893,-0.01064425427466631,0.01195099763572216,-0.4801514446735382,0.5628120303153992,0.4878794848918915,-2.0059754848480225,-0.41041362285614014,2.4623851776123047,1.0558394193649292,0.00023971729387994856,-0.0004782636824529618,-0.00020082764967810363,0.00028382978052832186,0.0007555321790277958,-0.0006428241613321006,-0.0006853438098914921,0.600216805934906,4.26219912696979e-06,0.08733782172203064,-8.034515303734224e-06,0.9999880790710449,0.00011928678577532992,-0.004875842481851578,1.8847640603780746e-07,-5.798736310680397e-06,0.03238997980952263,8.806314326648135e-06,1.127997074945597e-05,0.9999999403953552,-6.093376214266755e-06,-0.0007996417116373777,6.99560550856404e-05,0.0017737015150487423,1.8287630155100487e-05,6.956574361538514e-05,-7.476498285541311e-05,-0.000816883344668895,-7.012044079601765e-05,-0.0017658201977610588,2.9175649615353905e-05,-0.00018507744243834168,7.44766293792054e-05,0.0002442002296447754,-6.784375727875158e-08,0.02499881014227867,0.004024859052151442,0.004039096646010876,5.103640432935208e-06,7.233611540868878e-06,,,,,0.557077972858563,,,,,,,,,1320,0.075
11.083333333332797,stop,11.083333911374211,20.047710835933685,20.050791651010513,-0.09906291961669922,0.011062542398576625,0.5598809208410898,0.003536381200319738,0.0,0.0,0.0,0.0,0.0,81,0.0018126037903130054,0.00011386210098862648,0.0018126037903130054,0.0002048338792519644,0.0,-20.0898096896411,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012649370182771236,0.004885038360953331,-3.88661328543094e-06,0.9999880790710449,-0.00011214234109502286,0.00016672504716552794,0.0033533498644828796,0.013241796754300594,-0.011014975607395172,0.011785906739532948,-0.4801514148712158,0.5628120303153992,0.48787957429885864,-2.0059754848480225,-0.41040781140327454,2.4623851776123047,1.0558394193649292,0.0002581161679700017,-0.00046937825391069055,-0.0002315856545465067,0.00024982175091281533,0.0007218662067316473,-0.0005844550323672593,-0.0006705072009935975,0.6002167463302612,4.621806056093192e-06,0.08733787387609482,-9.709298865345772e-06,0.9999880790710449,0.00011694816930685192,-0.004876331426203251,1.0296935215592384e-07,-5.848689852427924e-06,0.03239019215106964,8.707997949386481e-06,9.516969839751255e-06,1.0,-5.868343578185886e-06,-0.0007570449961349368,9.071244130609557e-05,0.0016444411594420671,2.226033029728569e-05,7.441588240908459e-05,-8.325462840730324e-05,-0.0007730252691544592,-9.085952478926629e-05,-0.0016369816148653626,3.6227560485713184e-05,-0.00018377293599769473,8.289747347589582e-05,0.0002442598342895508,-1.6343165043508634e-07,0.024998806416988373,0.0040248604491353035,0.0040390994399785995,5.103252988192253e-06,7.2311959229409695e-06,,,,,0.557077972858563,,,,,,,,,1320,0.08333333333333333
11.09166666666613,stop,11.091667245142162,20.047710835933685,20.05086988210678,-0.09930133819580078,0.01150329626398161,0.5598809208410898,0.0034436698115314357,0.0,0.0,0.0,0.0,0.0,72,0.0017013100441545248,0.00011202861787751317,0.001701309927739203,0.0001925420801853761,0.0,-20.089887920737368,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012658310879487544,0.004885976668447256,-5.367611265683081e-06,0.9999880790710449,-0.00011635350529104471,0.00016474520089104772,0.0033376708161085844,0.013206732459366322,-0.011163064278662205,0.011686294339597225,-0.48015138506889343,0.5628120303153992,0.48787954449653625,-2.0059754848480225,-0.41040199995040894,2.4623851776123047,1.0558394193649292,0.00027575314743444324,-0.0004607862501870841,-0.000260960019659251,0.0002187593054259196,0.0006912600947543979,-0.0005309336702339351,-0.0006593037978745997,0.6002166271209717,4.974286639480852e-06,0.08733783662319183,-1.1467249350971542e-05,0.9999880790710449,0.00011466689466033131,-0.004876853432506323,1.8015271052718163e-08,-5.822385901410598e-06,0.03239024057984352,9.12383256945759e-06,1.1886410902661737e-05,1.0,-6.156640210974729e-06,-0.000708910112734884,0.00010587078577373177,0.0015429496997967362,2.6967782105202787e-05,6.335011858027428e-05,-8.837370842229575e-05,-0.0007239014375954866,-0.00010599978122627363,-0.001535964198410511,4.316889317124151e-05,-0.0001657523971516639,8.7949083535932e-05,0.00024431943893432617,-2.3745360522298142e-07,0.024998802691698074,0.004024861846119165,0.0040391008369624615,5.101273927721195e-06,7.236172677949071e-06,,,,,0.557077972858563,,,,,,,,,1320,0.09166666666666666
11.099999999999463,stop,11.100000578910112,20.047710835933685,20.051022619009018,-0.09942054748535156,0.011965408702963032,0.5598809208410898,0.0032515652037545806,0.06852804166478502,0.0,0.0,0.0,0.0,82,0.0015682841185480356,0.00010928711708402261,0.0015682842349633574,0.0001764049957273528,0.0,-20.090040657639605,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012334830535110086,0.0048867021687328815,-7.3717465056688525e-06,0.9999879598617554,-8.965062443166971e-05,0.00016270679770968854,0.003321845782920718,0.01330341026186943,-0.01304375659674406,0.010349340736865997,-0.48015135526657104,0.5628120303153992,0.4878794848918915,-2.0059754848480225,-0.41039618849754333,2.4623851776123047,1.0558394193649292,0.00029287533834576607,-0.0004525815020315349,-0.0002892845368478447,0.00019045057706534863,0.0006626071408390999,-0.0004820996546186507,-0.0006493554683402181,0.6002163887023926,5.625811809295556e-06,0.0873379185795784,-1.3212457815825474e-05,0.9999880790710449,0.00011266897490713745,-0.0048772539012134075,1.6533886082470417e-07,-5.519251772057032e-06,0.03239046782255173,9.449115168536082e-06,1.0649946489138529e-05,0.9999998211860657,-5.891599812457571e-06,-0.0005863136029802263,0.000123758873087354,0.0014492878690361977,2.5668596208561212e-05,6.353821663651615e-05,-8.5133382526692e-05,-0.000600394734647125,-0.00012385436275508255,-0.0014435031916946173,4.44166871602647e-05,-0.00014823046512901783,8.469718159176409e-05,0.00024431943893432617,-3.3844480640254915e-07,0.024998806416988373,0.004024861380457878,0.004039098042994738,5.099822374177165e-06,7.231777999550104e-06,,,,,0.557077972858563,,,,,,,,,1320,0.1
11.108333333332796,stop,11.108333912678063,20.047710835933685,20.051037520170212,-0.09971857070922852,0.012706336747214664,0.5598809208410898,0.0034055058222293155,0.055952909680744456,0.0,0.0,0.0,0.0,79,0.0014759695623070002,9.833407239057124e-05,0.0014759692130610347,0.00017488929734099656,0.0,-20.0900555588008,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011870029993588105,0.004886210896074772,-9.089028026210144e-06,0.9999880194664001,-0.00012821625568903983,0.00015986006474122405,0.003309789812192321,0.01338585838675499,-0.011108455248177052,0.011798646301031113,-0.48015132546424866,0.5628120303153992,0.48787921667099,-2.0059754848480225,-0.41039037704467773,2.4623851776123047,1.0558394193649292,0.00031008172663860023,-0.00044431432615965605,-0.0003179023042321205,0.00016565225087106228,0.0006340531399473548,-0.0004337382852099836,-0.0006379394908435643,0.600216269493103,5.902467819396406e-06,0.08733780682086945,-1.4944846043363214e-05,0.9999880194664001,0.0001102466048905626,-0.004877773579210043,1.932494342327118e-08,-5.87057184020523e-06,0.032390378415584564,8.437915312242694e-06,8.424971383647062e-06,0.9999998807907104,-5.896023594686994e-06,-0.000609769718721509,0.00017525696603115648,0.001332648447714746,2.1466634279931895e-05,6.487226346507668e-05,-7.071324944263324e-05,-0.0006227027042768896,-0.00017535306687932462,-0.001326641533523798,4.751359665533528e-05,-0.00015295212506316602,7.024507794994861e-05,0.00024431943893432617,-4.254461600794457e-07,0.024998806416988373,0.0040248604491353035,0.00403909757733345,5.100531780044548e-06,7.235474186018109e-06,,,,,0.557077972858563,,,,,,,,,1320,0.10833333333333334
11.116666666666129,stop,11.116667246446013,20.047710835933685,20.051275938749313,-0.10001659393310547,0.013078754818707239,0.5602303033276262,0.003316554057164467,0.03956468118525214,0.0,0.0,0.0,0.0,79,0.0013597884681075811,0.00011388428538339213,0.0013597884681075811,0.00016374107508454472,0.0,-20.090318325030513,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011955940863117576,0.004888283088803291,-1.094112576538464e-05,0.9999880194664001,-0.00010553945321589708,0.00015737052308395505,0.0032960567623376846,0.01323449332267046,-0.01268895622342825,0.010609365068376064,-0.48015114665031433,0.5628120303153992,0.487878680229187,-2.0059754848480225,-0.41038456559181213,2.4623851776123047,1.0558394193649292,0.0003261017263866961,-0.0004365149652585387,-0.000344452157150954,0.00014305314107332379,0.0006084752385504544,-0.0003928077348973602,-0.0006332913762889802,0.6002162098884583,5.964712727291044e-06,0.08733780682086945,-1.6517411495442502e-05,0.9999880790710449,0.00010787086648633704,-0.004878310952335596,-1.8192804418504238e-07,-6.0781649153796025e-06,0.032390616834163666,9.972997759177815e-06,1.1660805284918752e-05,0.9999999403953552,-5.632199645333458e-06,-0.00047008792171254754,0.00017990777269005775,0.0012632004218176007,2.482817944837734e-05,5.3479809139389545e-05,-9.743255213834345e-05,-0.0004823511990252882,-0.00017996886163018644,-0.0012585599906742573,5.17999469593633e-05,-0.00012138142483308911,9.692499588709325e-05,0.00024443864822387695,-5.178280844120309e-07,0.024998806416988373,0.004024858120828867,0.004039094317704439,5.102370778331533e-06,7.2303228080272675e-06,,,,,0.557077972858563,,,,,,,,,1320,0.11666666666666667
11.124999999999462,stop,11.125000580213964,20.047710835933685,20.051372796297073,-0.10001659393310547,0.013227668205217924,0.5602303033276262,0.006079536433389876,0.0,0.0,0.0,0.0,0.0,74,0.001241239020600915,0.00011172940139658749,0.001241239020600915,0.00015319771773647517,0.0,-20.090415182578273,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011636839190032333,0.004888209979981184,-1.2443279956642073e-05,0.9999880790710449,-5.1243561756564304e-05,0.00015508578508161008,0.003281638491898775,0.013534925878047943,-0.016046853736042976,0.008229697123169899,-0.48015090823173523,0.5628120303153992,0.48787352442741394,-2.0059754848480225,-0.41037875413894653,2.4623851776123047,1.0558394193649292,0.0003407096373848617,-0.00042887908057309687,-0.00036850018659606576,0.00012192902067909017,0.0005863875267095864,-0.0003535279829520732,-0.0006287730648182333,0.6002156734466553,3.3056635402317625e-06,0.087336964905262,-1.7066138752852567e-05,0.9999880790710449,0.00010336541890865192,-0.004879483953118324,4.23722667619586e-07,-8.849063306115568e-06,0.032389864325523376,8.72691089170985e-06,1.2980061910639051e-05,1.0,-4.685107796831289e-06,-0.0003534223069436848,0.00013321003643795848,0.0011823797831311822,3.886102058459073e-05,6.37794000795111e-05,-8.309914846904576e-05,-0.00036491663195192814,-0.00013324398605618626,-0.001178879290819168,5.894699279451743e-05,-0.0001148263254435733,8.252095722127706e-05,0.00024437904357910156,-5.937154128332622e-07,0.024998806416988373,0.004024859517812729,0.004039098974317312,5.09951678395737e-06,7.233466021716595e-06,,,,,0.557077972858563,,,,,,,,,1320,0.125
